,location,total_sqft,bath,price,bhk
5634,other,890.0,1.0,75.0,1
5635,other,1110.0,2.0,51.0,2
5636,other,1300.0,2.0,54.0,2
5637,other,1690.0,3.0,100.0,3
5638,other,799.0,2.0,38.0,2
5639,other,1355.0,3.0,61.0,3
5640,other,1350.0,2.0,90.0,2
5641,other,1460.0,3.0,88.0,3
5642,other,1685.0,3.0,95.0,3
5643,other,800.0,1.0,52.0,1
5644,other,4000.0,5.0,280.0,4
5645,other,1100.0,2.0,53.0,2
5646,other,2000.0,4.0,103.0,5
5647,other,1147.0,2.0,54.0,2
5648,other,2100.0,3.0,75.0,3
5649,other,1215.0,2.0,46.5,3
5650,other,461.82,1.0,31.7,1
5651,other,1500.0,2.0,85.0,3
5652,other,1065.0,2.0,50.0,2
5653,other,1205.0,2.0,42.18,2
5654,other,1260.0,2.0,75.0,2
5655,other,1199.0,2.0,50.0,2
5656,other,12000.0,12.0,525.0,10
5657,other,1950.0,3.0,130.0,3
5658,other,1326.0,2.0,62.17,2
5659,other,4051.0,4.0,345.0,4
5660,other,2100.0,3.0,170.0,3
5661,other,1991.0,3.0,160.0,3
5662,other,1234.0,2.0,61.0,2
5663,other,1200.0,3.0,66.0,3
5664,other,1069.0,2.0,55.0,2
5665,other,1375.0,2.0,105.0,2
5666,other,1693.0,3.0,108.0,3
5667,other,1160.0,2.0,41.75,2
5668,other,900.0,2.0,45.0,2
5669,other,1175.0,2.0,48.0,2
5670,other,1200.0,2.0,50.0,2
5671,other,600.0,2.0,23.0,2
5672,other,1364.0,2.0,70.0,2
5673,other,1150.0,2.0,77.5,3
5674,other,1110.0,2.0,41.0,2
5675,other,1156.0,2.0,49.5,2
5676,other,1058.0,2.0,60.0,2
5677,other,1500.0,2.0,65.0,3
5678,other,1400.0,2.0,65.0,2
5679,other,1166.0,2.0,53.0,2
5680,other,900.0,2.0,46.0,2
5681,other,1190.0,3.0,55.0,3
5682,other,1500.0,3.0,65.0,3
5683,other,1460.0,2.0,73.0,3
5684,other,1080.0,2.0,75.0,3
5685,other,2400.0,2.0,150.0,3
5686,other,1125.0,2.0,75.0,2
5687,other,1596.0,3.0,95.0,3
5688,other,1639.0,3.0,123.0,3
5689,other,920.0,2.0,37.0,2
5690,other,1372.0,2.0,90.0,3
5691,other,885.0,2.0,40.0,2
5692,other,1490.0,2.0,59.6,3
5693,other,1650.0,4.0,99.0,4
5694,other,925.0,2.0,63.0,2
5695,other,1200.0,3.0,95.0,4
5696,other,1200.0,2.0,79.0,2
5697,other,1570.0,3.0,115.0,3
5698,other,2400.0,6.0,130.0,6
5699,other,1680.0,3.0,85.0,3
5700,other,1464.0,2.0,56.0,2
5701,other,1200.0,2.0,50.0,2
5702,other,705.0,1.0,36.5,1
5703,other,1340.0,3.0,77.0,3
5704,other,1800.0,3.0,70.0,3
5705,other,925.0,2.0,42.0,2
5706,other,1230.0,2.0,57.0,2
5707,other,1100.0,2.0,39.5,2
5708,other,3259.0,3.0,270.0,3
5709,other,3200.0,3.0,190.0,4
5710,other,970.0,2.0,40.0,2
5711,other,596.0,1.0,42.0,1
5712,other,10000.0,16.0,550.0,16
5713,other,1405.0,2.0,70.0,3
5714,other,1800.0,3.0,65.0,3
5715,other,1750.0,3.0,149.0,3
5716,other,1360.0,2.0,65.0,3
5717,other,985.0,2.0,63.0,2
5718,other,1490.0,2.0,88.0,3
5719,other,620.0,1.0,25.0,2
5720,other,4428.0,4.0,255.0,4
5721,other,1301.0,2.0,55.0,2
5722,other,650.0,1.0,30.0,1
5723,other,1500.0,2.0,89.99,3
5724,other,910.0,1.0,42.0,1
5725,other,2000.0,3.0,85.0,3
5726,other,532.0,1.0,22.49,1
5727,other,1060.0,3.0,62.0,3
5728,other,902.0,2.0,42.0,2
5729,other,1374.0,2.0,70.0,3
5730,other,2145.0,4.0,125.0,4
5731,other,1080.0,2.0,55.0,2
5732,other,1000.0,2.0,80.0,2
5733,other,1240.0,2.0,52.6,2
5734,other,1500.0,2.0,97.0,3
5735,other,1865.0,4.0,140.0,3
5736,other,1200.0,2.0,49.0,2
5737,other,3500.0,4.0,245.0,4
5738,other,1203.0,2.0,59.86,2
5739,other,1600.0,3.0,76.0,3
5740,other,1134.0,2.0,40.0,2
5741,other,1320.0,2.0,73.0,3
5742,other,1100.0,2.0,56.1,2
5743,other,2400.0,5.0,120.0,5
5744,other,675.0,3.0,52.0,2
5745,other,1801.0,3.0,139.0,3
5746,other,1350.0,2.0,65.0,3
5747,other,2400.0,2.0,160.0,2
5748,other,1150.0,2.0,75.0,2
5749,other,1400.0,2.0,62.0,3
5750,other,1488.0,2.0,60.0,3
5751,other,4500.0,9.0,166.0,9
5752,other,1853.0,3.0,82.0,3
5753,other,861.0,2.0,35.0,2
5754,other,1256.0,2.0,62.8,2
5755,other,1390.0,2.0,80.0,3
5756,other,1550.0,2.0,90.0,3
5757,other,1080.0,2.0,39.0,2
5758,other,1500.0,4.0,110.0,4
5759,other,1531.0,3.0,72.0,3
5760,other,1200.0,2.0,55.0,2
5761,other,900.0,2.0,70.0,2
5762,other,1200.0,6.0,70.0,4
5763,other,750.0,2.0,50.0,1
5764,other,1605.0,2.0,85.0,3
5765,other,1205.0,2.0,60.0,2
5766,other,1200.0,3.0,46.14,2
5767,other,1125.0,2.0,44.0,2
5768,other,1200.0,2.0,70.0,2
5769,other,1904.0,3.0,155.0,3
5770,other,813.0,1.0,39.0,1
5771,other,3884.0,4.0,240.0,4
5772,other,1630.0,2.0,97.78,3
5773,other,2425.0,4.0,173.0,4
5774,other,1150.0,2.0,56.0,2
5775,other,1141.0,2.0,49.0,2
5776,other,936.0,2.0,43.0,2
5777,other,1280.0,2.0,75.0,2
5778,other,500.0,1.0,24.0,1
5779,other,1100.0,2.0,50.0,2
5780,other,1200.0,2.0,100.0,2
5781,other,1265.0,2.0,82.0,3
5782,other,3200.0,5.0,150.0,4
5783,other,1196.0,2.0,56.81,2
5784,other,1850.0,3.0,98.0,3
5785,other,2360.0,4.0,150.0,4
5786,other,1030.0,2.0,77.25,2
5787,other,1512.0,1.0,65.01,2
5788,other,2000.0,3.0,160.0,3
5789,other,1575.0,3.0,93.0,3
5790,other,1300.0,2.0,70.0,3
5791,other,975.0,2.0,50.0,2
5792,other,1380.0,2.0,75.0,2
5793,other,1000.0,2.0,45.0,2
5794,other,1080.0,2.0,45.0,2
5795,other,3100.0,3.0,250.0,3
5796,other,1190.0,2.0,100.0,2
5797,other,1827.0,3.0,100.0,3
5798,other,1500.0,3.0,95.0,3
5799,other,1180.0,2.0,63.0,2
5800,other,1300.0,3.0,47.0,3
5801,other,1155.0,2.0,60.0,3
5802,other,1540.0,3.0,68.0,3
5803,other,1645.0,3.0,95.0,3
5804,other,1200.0,2.0,55.0,3
5805,other,1097.0,2.0,65.0,2
5806,other,620.0,2.0,22.0,2
5807,other,1355.0,2.0,75.0,2
5808,other,2000.0,3.0,85.0,3
5809,other,1280.0,2.0,49.75,2
5810,other,4200.0,1.0,160.0,2
5811,other,1215.0,2.0,49.85,2
5812,other,1076.0,2.0,52.0,2
5813,other,2080.0,2.0,150.0,2
5814,other,1505.0,2.0,90.0,2
5815,other,1200.0,3.0,95.75,3
5816,other,1810.0,4.0,148.0,3
5817,other,1530.0,2.0,97.0,3
5818,other,1500.0,3.0,70.0,3
5819,other,2000.0,5.0,80.0,4
5820,other,2000.0,3.0,85.0,3
5821,other,1600.0,3.0,72.0,3
5822,other,1400.0,2.0,80.0,2
5823,other,745.0,2.0,50.0,2
5824,other,1460.0,3.0,70.0,3
5825,other,1355.0,2.0,95.0,2
5826,other,833.0,1.0,49.0,1
5827,other,1037.0,2.0,36.28,2
5828,other,1220.0,2.0,68.0,2
5829,other,1545.0,3.0,85.0,3
5830,other,780.0,2.0,35.0,2
5831,other,1350.0,2.0,110.0,2
5832,other,1200.0,2.0,68.0,3
5833,other,1150.0,2.0,49.0,2
5834,other,1096.0,2.0,48.0,2
5835,other,1094.0,2.0,44.0,2
5836,other,1100.0,2.0,49.0,2
5837,other,1200.0,3.0,85.0,3
5838,other,1086.0,2.0,47.5,2
5839,other,1150.0,2.0,74.0,2
5840,other,1440.0,3.0,65.8,3
5841,other,1200.0,2.0,75.0,2
5842,other,1225.0,3.0,60.0,3
5843,other,1550.0,2.0,60.0,3
5844,other,1650.0,3.0,75.0,3
5845,other,1113.0,2.0,46.0,2
5846,other,1800.0,2.0,72.0,3
5847,other,1350.0,4.0,85.0,4
5848,other,935.0,2.0,32.73,2
5849,other,2500.0,5.0,120.0,5
5850,other,1140.0,2.0,52.0,2
5851,other,1050.0,2.0,40.0,2
5852,other,1758.0,3.0,95.0,3
5853,other,909.0,2.0,40.0,3
5854,other,1200.0,3.0,85.0,2
5855,other,1800.0,3.0,140.0,3
5856,other,1000.0,2.0,48.0,2
5857,other,1095.0,2.0,38.52,2
5858,other,3900.0,4.0,333.0,4
5859,other,2400.0,4.0,200.0,3
5860,other,1645.0,3.0,87.5,3
5861,other,1252.0,2.0,55.0,2
5862,other,2600.0,3.0,140.0,3
5863,other,950.0,2.0,60.0,2
5864,other,2107.0,4.0,95.0,4
5865,other,1450.0,3.0,68.0,3
5866,other,2431.0,3.0,100.0,3
5867,other,1155.0,2.0,56.0,2
5868,other,1450.0,2.0,62.63,2
5869,other,1365.0,3.0,60.0,2
5870,other,1402.0,2.0,85.0,3
5871,other,1550.0,3.0,75.0,3
5872,other,5000.0,4.0,290.0,4
5873,other,2000.0,3.0,85.0,3
5874,other,1100.0,2.0,45.0,2
5875,other,814.0,2.0,55.0,2
5876,other,1100.0,2.0,44.0,2
5877,other,830.0,2.0,37.0,2
5878,other,1590.0,3.0,120.0,3
5879,other,1100.0,2.0,48.0,2
5880,other,1230.0,2.0,53.51,3
5881,other,1450.0,2.0,89.6,3
5882,other,1367.0,2.0,62.0,2
5883,other,1340.0,2.0,77.0,2
5884,other,1745.0,3.0,77.0,3
5885,other,1665.0,3.0,105.0,3
5886,other,1220.0,2.0,48.79,2
5887,other,1210.0,2.0,76.0,2
5888,other,1100.0,2.0,46.0,2
5889,other,1286.0,3.0,67.0,3
5890,other,1141.0,2.0,40.0,2
5891,other,1140.0,2.0,45.0,2
5892,other,1065.0,2.0,58.0,2
5893,other,1082.0,2.0,42.0,3
5894,other,1636.0,3.0,97.0,3
5895,other,1120.0,2.0,40.0,2
5896,other,1200.0,3.0,72.0,3
5897,other,1500.0,2.0,65.0,3
5898,other,1100.0,2.0,47.0,2
5899,other,1000.0,1.0,75.0,2
5900,other,1388.0,3.0,69.99,3
5901,other,1176.0,2.0,44.0,2
5902,other,1170.0,2.0,86.0,2
5903,other,4830.0,5.0,390.0,4
5904,other,1103.0,2.0,55.0,2
5905,other,1600.0,3.0,64.0,3
5906,other,1100.0,2.0,55.0,2
5907,other,2065.0,3.0,130.0,3
5908,other,1250.0,2.0,59.0,2
5909,other,1115.0,2.0,46.0,2
5910,other,1130.0,2.0,52.0,2
5911,other,450.0,1.0,25.0,1
5912,other,1100.0,2.0,85.0,2
5913,other,966.0,2.0,49.0,2
5914,other,4400.0,4.0,350.0,5
5915,other,1550.0,2.0,79.0,3
5916,other,1540.0,2.0,70.0,3
5917,other,1070.0,2.0,38.9,2
5918,other,1041.0,2.0,36.44,2
5919,other,1150.0,2.0,60.0,3
5920,other,1508.0,3.0,75.0,3
5921,other,1110.0,2.0,58.0,2
5922,other,1950.0,3.0,90.0,3
5923,other,1080.0,2.0,62.0,2
5924,other,999.0,2.0,43.66,2
5925,other,1127.0,2.0,55.0,2
5926,other,1200.0,3.0,96.25,3
5927,other,1250.0,2.0,65.0,3
5928,other,2631.0,3.0,200.0,4
5929,other,830.0,2.0,60.0,2
5930,other,1500.0,2.0,88.0,2
5931,other,1518.0,3.0,76.0,3
5932,other,1495.0,2.0,75.0,3
5933,other,856.0,2.0,48.0,2
5934,other,1143.0,2.0,62.0,2
5935,other,600.0,1.0,43.0,1
5936,other,7500.0,4.0,425.0,4
5937,other,925.0,2.0,48.0,2
5938,other,1100.0,2.0,52.0,2
5939,other,1200.0,3.0,70.0,3
5940,other,1016.0,2.0,45.9,2
5941,other,1800.0,3.0,88.0,3
5942,other,1062.0,2.0,47.0,2
5943,other,1477.0,2.0,80.0,3
5944,other,1793.0,3.0,98.0,3
5945,other,620.0,2.0,23.0,2
5946,other,1020.0,2.0,62.0,2
5947,other,1165.0,2.0,47.0,2
5948,other,1100.0,2.0,43.5,2
5949,other,1440.0,4.0,88.0,4
5950,other,2250.0,3.0,113.0,3
5951,other,1200.0,2.0,75.0,3
5952,other,985.0,2.0,55.0,2
5953,other,1700.0,2.0,68.5,3
5954,other,2000.0,4.0,99.0,5
5955,other,1643.0,3.0,75.0,3
5956,other,1030.0,2.0,80.0,2
5957,other,1852.0,2.0,95.0,3
5958,other,1150.0,2.0,69.0,2
5959,other,2600.0,3.0,95.0,4
5960,other,1350.0,2.0,68.0,3
5961,other,1500.0,2.0,90.0,3
5962,other,900.0,2.0,55.0,2
5963,other,850.0,2.0,35.0,2
5964,other,1250.0,2.0,60.0,2
5965,other,970.0,2.0,35.0,2
5966,other,1148.0,2.0,59.0,2
5967,other,1350.0,3.0,60.0,3
5968,other,1100.0,2.0,78.0,2
5969,other,1180.0,2.0,74.0,2
5970,other,4510.0,4.0,200.0,3
5971,other,1540.0,3.0,85.0,3
5972,other,2000.0,3.0,120.0,3
5973,other,2000.0,3.0,145.0,3
5974,other,850.0,2.0,42.0,2
5975,other,2230.0,4.0,130.0,4
5976,other,2200.0,5.0,100.0,4
5977,other,1519.0,3.0,67.23,3
5978,other,3160.0,4.0,206.0,4
5979,other,922.0,2.0,70.0,2
5980,other,850.0,2.0,72.0,2
5981,other,1200.0,1.0,65.0,2
5982,other,1442.0,3.0,56.24,3
5983,other,1233.0,2.0,100.0,2
5984,other,1840.0,3.0,85.0,3
5985,other,1100.0,2.0,57.0,2
5986,other,1040.0,2.0,46.79,2
5987,other,1200.0,2.0,53.0,2
5988,other,2050.0,3.0,100.0,4
5989,other,800.0,2.0,30.0,2
5990,other,1936.0,3.0,110.0,3
5991,other,1652.5,3.0,90.0,3
5992,other,2159.0,3.0,110.0,3
5993,other,700.0,2.0,43.0,2
5994,other,1365.0,3.0,99.0,3
5995,other,1800.0,3.0,105.0,6
5996,other,850.0,2.0,35.0,2
5997,other,708.0,1.0,55.0,2
5998,other,1680.0,3.0,135.0,3
5999,other,990.0,2.0,58.0,2
6000,other,1240.0,2.0,100.0,2
6001,other,1810.0,3.0,118.0,3
6002,other,1265.0,2.0,58.0,2
6003,other,1035.0,2.0,44.0,2
6004,other,2800.0,4.0,100.0,6
6005,other,1430.0,3.0,78.65,3
6006,other,600.0,2.0,30.0,2
6007,other,1200.0,2.0,45.0,1
6008,other,1090.0,2.0,45.0,2
6009,other,1260.0,4.0,65.0,4
6010,other,1000.0,2.0,36.0,2
6011,other,1760.0,2.0,116.0,3
6012,other,4967.5,5.0,268.5,4
6013,other,1410.0,2.0,75.0,2
6014,other,2400.0,5.0,93.0,5
6015,other,1200.0,2.0,75.6,3
6016,other,2100.0,4.0,150.0,4
6017,other,1200.0,2.0,52.5,2
6018,other,1539.0,3.0,60.0,3
6019,other,920.0,2.0,46.0,2
6020,other,1550.0,4.0,120.0,4
6021,other,905.0,2.0,50.0,2
6022,other,1455.0,2.0,55.0,3
6023,other,550.0,1.0,23.0,1
6024,other,1060.0,2.0,53.0,2
6025,other,1080.0,2.0,75.0,3
6026,other,1570.0,3.0,78.0,3
6027,other,1537.0,3.0,110.0,3
6028,other,1750.0,3.0,150.0,3
6029,other,1020.0,2.0,48.0,2
6030,other,1191.0,2.0,90.0,2
6031,other,865.0,2.0,35.11,2
6032,other,2100.0,4.0,90.0,4
6033,other,1000.0,2.0,42.0,2
6034,other,1225.0,2.0,47.0,2
6035,other,830.0,2.0,40.0,2
6036,other,1685.0,3.0,60.0,3
6037,other,827.0,2.0,45.0,2
6038,other,1050.0,2.0,50.0,2
6039,other,1060.0,2.0,49.27,2
6040,other,1261.0,2.0,61.0,2
6041,other,1100.0,2.0,46.0,2
6042,other,3400.0,4.0,190.0,4
6043,other,1180.0,2.0,56.0,2
6044,other,1205.0,2.0,70.0,2
6045,other,1250.0,2.0,58.0,2
6046,other,1424.0,2.0,55.0,3
6047,other,1250.0,3.0,55.0,3
6048,other,2200.0,4.0,160.0,3
6049,other,1230.0,2.0,55.0,2
6050,other,1540.0,3.0,76.0,3
6051,other,1900.0,3.0,155.0,3
6052,other,1200.0,1.0,95.0,2
6053,other,1060.0,2.0,37.0,2
6054,other,1100.0,2.0,61.0,2
6055,other,1942.0,3.0,155.0,3
6056,other,1200.0,4.0,80.0,3
6057,other,1400.0,2.0,60.0,2
6058,other,1330.0,2.0,64.0,2
6059,other,1515.0,3.0,90.0,3
6060,other,1464.0,3.0,56.0,3
6061,other,1206.0,2.0,53.0,2
6062,other,1200.0,4.0,95.0,4
6063,other,1250.0,2.0,58.0,2
6064,other,625.0,2.0,24.0,2
6065,other,1464.0,2.0,56.0,2
6066,other,1300.0,3.0,64.0,3
6067,other,1200.0,1.0,69.0,1
6068,other,1717.0,3.0,99.0,3
6069,other,2099.0,3.0,95.0,3
6070,other,1200.0,1.0,48.0,1
6071,other,1430.0,2.0,78.65,3
6072,other,2108.0,3.0,85.0,3
6073,other,1190.0,2.0,70.0,2
6074,other,900.0,2.0,41.0,2
6075,other,2690.0,4.0,185.0,4
6076,other,1594.0,3.0,99.0,3
6077,other,1250.0,2.0,68.0,2
6078,other,1290.0,1.0,77.5,2
6079,other,1150.0,2.0,48.0,2
6080,other,1200.0,2.0,75.0,2
6081,other,1065.0,2.0,45.0,2
6082,other,750.0,2.0,36.0,2
6083,other,2070.0,3.0,135.0,3
6084,other,1600.0,2.0,75.0,3
6085,other,1100.0,2.0,38.49,2
6086,other,800.0,2.0,55.0,2
6087,other,900.0,1.0,44.0,2
6088,other,1480.0,2.0,125.0,3
6089,other,2010.0,3.0,125.0,3
6090,other,1504.0,2.0,100.0,3
6091,other,1500.0,3.0,72.0,3
6092,other,1280.0,2.0,48.0,3
6093,other,900.0,2.0,45.0,2
6094,other,1095.0,2.0,38.33,2
6095,other,1145.0,2.0,58.4,2
6096,other,1862.0,3.0,120.0,3
6097,other,2700.0,3.0,200.0,3
6098,other,1677.0,3.0,98.0,3
6099,other,2500.0,8.0,95.0,8
6100,other,1490.0,2.0,115.0,3
6101,other,1550.0,3.0,59.0,3
6102,other,1740.0,3.0,120.0,3
6103,other,1020.0,2.0,60.0,2
6104,other,1492.0,2.0,65.0,2
6105,other,1431.0,3.0,65.0,3
6106,other,690.0,2.0,42.0,2
6107,other,1520.0,3.0,111.0,3
6108,other,1391.0,2.0,64.5,3
6109,other,1200.0,4.0,86.0,4
6110,other,1250.0,2.0,90.0,2
6111,other,1464.0,3.0,56.0,3
6112,other,900.0,2.0,33.0,2
6113,other,1230.0,2.0,70.0,2
6114,other,1600.0,3.0,95.0,3
6115,other,600.0,2.0,23.0,1
6116,other,1200.0,2.0,85.0,2
6117,other,1200.0,2.0,45.0,2
6118,other,2000.0,4.0,130.0,3
6119,other,995.0,2.0,34.82,3
6120,other,1000.0,2.0,44.0,2
6121,other,1175.0,2.0,79.0,2
6122,other,1200.0,2.0,43.0,2
6123,other,1112.0,2.0,68.0,2
6124,other,990.0,2.0,35.0,2
6125,other,1107.0,2.0,40.0,2
6126,other,1158.0,2.0,75.0,2
6127,other,3200.0,4.0,200.0,4
6128,other,1200.0,2.0,90.0,2
6129,other,1266.67,2.0,69.0,2
6130,other,1800.0,3.0,90.0,3
6131,other,2000.0,2.0,160.0,2
6132,other,1464.0,3.0,56.0,3
6133,other,1800.0,3.0,95.0,3
6134,other,1410.0,3.0,65.0,3
6135,other,1230.0,2.0,75.0,2
6136,other,1080.0,2.0,44.8,2
6137,other,3150.0,5.0,145.0,8
6138,other,2400.0,2.0,135.0,2
6139,other,880.0,2.0,48.0,2
6140,other,1150.0,2.0,45.0,2
6141,other,1194.0,2.0,55.0,2
6142,other,2000.0,3.0,90.0,3
6143,other,1025.0,2.0,42.5,2
6144,other,1022.0,2.0,57.0,2
6145,other,1200.0,2.0,76.0,2
6146,other,1200.0,1.0,54.0,2
6147,other,950.0,2.0,38.0,2
6148,other,1605.0,3.0,100.0,3
6149,other,1542.0,3.0,98.0,3
6150,other,1012.0,2.0,42.0,2
6151,other,1333.0,2.0,77.27,2
6152,other,1050.0,2.0,70.0,2
6153,other,2000.0,3.0,105.0,3
6154,other,1075.0,2.0,55.0,2
6155,other,1069.0,2.0,55.0,2
6156,other,1200.0,3.0,99.0,3
6157,other,1007.0,2.0,43.0,2
6158,other,4250.0,6.0,150.0,6
6159,other,1000.0,2.0,60.0,2
6160,other,5720.0,3.0,350.0,3
6161,other,1012.0,2.0,59.0,2
6162,other,1280.0,2.0,49.0,3
6163,other,925.0,2.0,35.0,2
6164,other,600.0,2.0,39.0,2
6165,other,1240.0,2.0,65.0,3
6166,other,1100.0,2.0,55.0,2
6167,other,1700.0,3.0,111.0,3
6168,other,1340.0,2.0,65.0,2
6169,other,1200.0,2.0,54.0,2
6170,other,1780.0,3.0,110.0,3
6171,other,1800.0,4.0,68.0,5
6172,other,900.0,2.0,65.0,3
6173,other,946.0,2.0,45.0,2
6174,other,1540.0,3.0,85.0,3
6175,other,1610.0,2.0,64.4,3
6176,other,1439.0,3.0,57.23,3
6177,other,1435.0,2.0,60.0,3
6178,other,1717.0,3.0,120.0,3
6179,other,1409.0,2.0,62.0,3
6180,other,1250.0,2.0,50.0,2
6181,other,1225.0,2.0,65.0,2
6182,other,1750.0,3.0,75.0,3
6183,other,1504.0,2.0,102.0,3
6184,other,1116.0,2.0,49.8,2
6185,other,1800.0,4.0,145.0,4
6186,other,3000.0,4.0,240.0,4
6187,other,1150.0,2.0,60.0,2
6188,other,1625.0,3.0,92.0,3
6189,other,1180.0,2.0,50.0,2
6190,other,1272.0,2.0,51.5,2
6191,other,1490.0,2.0,92.0,3
6192,other,2400.0,5.0,140.0,4
6193,other,1044.0,2.0,60.0,2
6194,other,1595.0,3.0,70.39,3
6195,other,1640.0,3.0,84.0,3
6196,other,1200.0,2.0,54.0,2
6197,other,959.0,2.0,42.5,2
6198,other,1141.0,2.0,55.0,2
6199,other,1200.0,2.0,43.2,2
6200,other,1240.0,2.0,65.0,3
6201,other,1293.0,2.0,75.0,2
6202,other,1885.0,3.0,90.0,3
6203,other,860.0,2.0,65.5,2
6204,other,1374.0,2.0,88.0,3
6205,other,1250.0,2.0,60.0,2
6206,other,1110.0,2.0,52.0,2
6207,other,1350.0,3.0,48.6,3
6208,other,2000.0,2.0,160.0,4
6209,other,834.0,1.0,62.0,1
6210,other,2000.0,4.0,135.0,4
6211,other,900.0,2.0,35.0,2
6212,other,1000.0,2.0,46.0,2
6213,other,1200.0,2.0,52.0,2
6214,other,1280.0,2.0,90.0,2
6215,other,1190.0,2.0,55.0,2
6216,other,2075.0,3.0,175.0,3
6217,other,1578.0,3.0,73.9,3
6218,other,1475.0,2.0,70.0,2
6219,other,2400.0,2.0,125.0,2
6220,other,1427.0,2.0,70.0,3
6221,other,1350.0,3.0,68.0,3
6222,other,2274.24,4.0,160.0,3
6223,other,1455.0,2.0,55.0,3
6224,other,1570.0,3.0,80.0,3
6225,other,1495.0,2.0,65.0,3
6226,other,1350.0,3.0,75.0,3
6227,other,1464.0,3.0,56.0,3
6228,other,2300.0,7.0,160.0,6
6229,other,2515.0,4.0,155.0,3
6230,other,1440.0,3.0,72.0,3
6231,other,1200.0,2.0,56.0,2
6232,other,1670.0,3.0,75.0,3
6233,other,700.0,2.0,29.0,2
6234,other,1300.0,2.0,67.0,3
6235,other,1200.0,2.0,54.0,2
6236,other,1215.0,2.0,49.75,3
6237,other,1050.0,2.0,55.0,2
6238,other,1258.0,2.0,58.0,2
6239,other,3000.0,4.0,130.0,8
6240,other,3200.0,3.0,260.0,3
6241,other,1450.0,3.0,90.0,3
6242,other,1893.0,3.0,115.0,3
6243,other,2400.0,6.0,98.0,6
6244,other,1200.0,2.0,100.0,3
6245,other,1205.0,2.0,70.0,2
6246,other,1500.0,3.0,90.0,3
6247,other,1250.0,2.0,67.0,2
6248,other,2260.0,3.0,80.0,2
6249,other,375.0,1.0,26.0,1
6250,other,800.0,3.0,59.5,2
6251,other,909.0,2.0,43.0,3
6252,other,1400.0,2.0,85.0,2
6253,other,1800.0,2.0,100.0,3
6254,other,925.0,2.0,70.0,2
6255,other,850.0,1.0,35.5,2
6256,other,1200.0,2.0,55.0,2
6257,other,1480.0,3.0,74.0,3
6258,other,1310.0,2.0,55.0,3
6259,other,993.0,2.0,45.5,2
6260,other,2400.0,5.0,180.0,4
6261,other,6000.0,1.0,276.0,1
6262,other,825.0,2.0,40.0,1
6263,other,1320.0,2.0,60.0,3
6264,other,1050.0,2.0,50.0,2
6265,other,600.0,1.0,33.0,1
6266,other,1569.0,3.0,70.0,3
6267,other,2600.0,3.0,147.0,3
6268,other,1020.0,2.0,49.0,2
6269,other,1225.0,2.0,82.0,3
6270,other,655.0,1.0,27.0,1
6271,other,1196.0,2.0,96.0,2
6272,other,927.0,2.0,50.0,2
6273,other,1175.0,2.0,48.72,2
6274,other,2800.0,4.0,200.0,4
6275,other,750.0,2.0,28.0,2
6276,other,1000.0,2.0,45.0,2
6277,other,985.0,2.0,57.0,2
6278,other,3600.0,7.0,160.0,7
6279,other,1503.0,2.0,93.0,3
6280,other,1200.0,2.0,61.0,2
6281,other,1500.0,2.0,52.0,3
6282,other,1765.0,3.0,77.27,3
6283,other,1768.0,3.0,95.0,3
6284,other,800.0,1.0,32.0,1
6285,other,3000.0,6.0,145.0,7
6286,other,600.0,1.0,35.0,1
6287,other,1010.0,2.0,55.0,2
6288,other,1080.0,2.0,37.8,2
6289,other,1800.0,3.0,85.0,3
6290,other,2008.0,3.0,170.0,3
6291,other,2095.0,3.0,142.0,3
6292,other,1190.0,2.0,48.6,2
6293,other,1600.0,2.0,88.0,3
6294,other,500.0,1.0,20.0,1
6295,other,1280.0,2.0,100.0,3
6296,other,1650.0,3.0,110.0,3
6297,other,1500.0,2.0,75.0,3
6298,other,1176.0,2.0,45.0,3
6299,other,1044.0,2.0,85.0,2
6300,other,1425.0,3.0,55.0,3
6301,other,1285.0,2.0,45.0,2
6302,other,2000.0,2.0,95.0,3
6303,other,1320.0,2.0,55.0,3
6304,other,1322.0,2.0,61.99,2
6305,other,1450.0,2.0,65.0,3
6306,other,425.0,1.0,15.0,1
6307,other,820.0,2.0,30.0,2
6308,other,1450.0,3.0,68.0,3
6309,other,900.0,1.0,70.0,2
6310,other,1517.0,2.0,125.0,2
6311,other,1000.0,2.0,35.0,2
6312,other,3602.0,4.0,280.0,4
6313,other,2159.0,3.0,120.0,3
6314,other,1200.0,3.0,72.0,3
6315,other,510.0,1.0,34.0,1
6316,other,1166.0,2.0,65.0,2
6317,other,2100.0,6.0,100.0,4
6318,other,940.0,2.0,56.0,2
6319,other,1015.0,2.0,40.1,2
6320,other,1400.0,3.0,69.0,3
6321,other,1645.0,3.0,95.0,3
6322,other,1600.0,4.0,90.0,4
6323,other,1000.0,2.0,63.0,2
6324,other,1350.0,2.0,65.0,2
6325,other,1998.0,3.0,117.0,3
6326,other,1300.0,2.0,60.0,2
6327,other,950.0,2.0,33.0,2
6328,other,1804.0,3.0,150.0,3
6329,other,1350.0,3.0,81.0,3
6330,other,826.0,2.0,36.0,2
6331,other,935.0,2.0,35.0,2
6332,other,2200.0,3.0,115.0,4
6333,other,2400.0,4.0,170.0,6
6334,other,600.0,1.0,45.0,1
6335,other,672.0,1.0,27.0,1
6336,other,1280.0,3.0,87.0,3
6337,other,1850.0,3.0,95.0,3
